469,533,606,533,606,597,469,597
421,546,474,546,474,601,421,601
351,628,520,599,538,706,369,734
540,601,713,628,697,733,524,707
367,731,607,716,614,848,375,862
604,732,681,748,663,839,586,824
350,1258,394,1258,394,1289,350,1289
474,1265,546,1265,546,1296,474,1296
606,1267,654,1267,654,1298,606,1298
656,1267,679,1267,679,1296,656,1296
551,1269,601,1269,601,1298,551,1298
