1163,14,1205,10,1228,301,1186,304
978,105,1030,108,1029,125,977,122
730,105,791,113,788,136,727,128
963,125,981,125,981,138,963,138
981,125,1045,125,1045,141,981,141
22,138,231,141,231,157,21,154
359,141,526,141,526,176,359,176
291,143,352,143,352,182,291,182
610,161,647,160,650,454,613,454
1386,165,1408,165,1408,205,1386,205
789,169,798,169,798,189,789,189
976,165,1035,162,1045,338,987,342
864,170,888,172,884,228,860,226
46,176,112,176,112,235,46,235
844,185,857,185,857,218,844,218
130,182,196,182,196,238,130,238
1232,198,1258,198,1258,251,1232,251
729,202,756,202,756,211,729,211
765,202,800,202,800,213,765,213
912,205,932,205,932,229,912,229
343,200,478,200,478,659,343,659
1384,216,1408,216,1408,337,1384,337
842,233,886,233,886,407,842,407
734,234,797,232,802,486,739,488
44,247,195,251,193,334,42,329
1235,263,1264,260,1271,336,1241,339
917,271,943,271,943,302,917,302
934,310,948,310,948,332,934,332
910,319,930,319,930,346,910,346
1243,337,1267,337,1267,357,1243,357
17,336,206,339,204,419,16,416
1195,344,1230,341,1246,519,1210,522
914,346,936,346,936,381,914,381
982,349,1046,345,1058,537,994,540
914,385,939,385,939,418,914,418
1250,388,1274,388,1274,416,1250,416
842,412,892,412,892,500,842,500
1250,426,1280,424,1286,508,1256,511
914,467,941,467,941,493,914,493
114,485,145,485,145,513,114,513
63,487,99,487,99,515,63,515
745,498,802,498,802,637,745,637
839,498,894,497,897,685,842,686
37,524,171,524,171,546,37,546
604,531,632,531,632,555,604,555
632,531,663,531,663,553,632,553
1211,543,1248,539,1268,750,1231,754
83,551,127,551,127,588,83,588
160,553,194,553,194,588,160,588
15,555,55,555,55,590,15,590
925,564,954,564,954,590,925,590
1011,564,1036,564,1036,597,1011,597
994,575,1016,575,1016,595,994,595
1033,575,1053,575,1053,595,1033,595
604,586,670,586,670,612,604,612
1008,615,1027,614,1029,727,1011,727
1030,612,1054,613,1051,727,1028,727
760,668,795,668,795,747,760,747
352,687,467,687,467,729,352,729
1014,729,1031,729,1034,813,1018,814
1033,731,1058,731,1058,824,1033,824
1285,732,1309,729,1317,795,1294,798
623,745,659,745,659,992,623,992
769,756,798,756,798,868,769,868
862,771,892,771,892,813,862,813
354,771,467,771,467,813,354,813
1230,792,1273,787,1296,1010,1252,1014
1294,800,1317,797,1333,924,1310,927
870,815,879,815,879,831,870,831
1014,857,1064,857,1064,879,1014,879
870,866,895,865,900,1007,874,1008
316,889,506,880,508,921,318,930
1027,886,1056,886,1056,903,1027,903
767,901,800,901,800,914,767,914
758,914,789,914,789,930,758,930
791,914,811,914,811,930,791,930
864,919,873,919,873,948,864,948
339,928,496,928,496,965,339,965
1031,934,1073,934,1073,950,1031,950
1020,945,1075,945,1075,970,1020,970
769,974,806,974,806,994,769,994
993,987,1088,982,1090,1005,994,1010
12,992,165,986,166,1029,13,1035
936,1000,954,1000,954,1020,936,1020
