476,412,544,412,544,447,476,447
559,405,653,426,644,464,551,442
400,437,467,415,480,454,413,476
666,424,792,519,762,559,636,463
329,485,392,445,415,481,352,521
281,543,331,492,362,523,311,574
809,673,862,690,809,859,757,842
236,705,277,696,301,801,260,810
434,701,661,701,661,791,434,791
261,812,313,786,357,873,305,899
663,922,769,834,806,878,700,966
330,875,374,875,374,923,330,923
385,900,558,965,537,1022,363,958
545,955,673,922,687,977,559,1010
