491,837,522,837,522,862,491,862
520,837,548,837,548,864,520,864
462,839,491,839,491,864,462,864
553,839,577,839,577,864,553,864
436,842,469,842,469,870,436,870
579,844,612,844,612,873,579,873
403,851,423,851,423,873,403,873
610,851,641,851,641,879,610,879
377,855,403,855,403,877,377,877
637,857,665,857,665,886,637,886
352,862,374,862,374,884,352,884
659,864,681,864,681,888,659,888
458,903,568,903,568,1011,458,1011
571,912,654,912,654,1018,571,1018
352,912,467,912,467,1027,352,1027
645,932,712,932,712,1031,645,1031
273,941,359,941,359,1049,273,1049
705,963,749,963,749,1051,705,1051
474,1022,562,1022,562,1082,474,1082
557,1027,606,1027,606,1086,557,1086
410,1033,443,1033,443,1082,410,1082
313,1053,413,1025,430,1089,330,1116
606,1026,713,1053,697,1115,590,1088
401,1102,447,1102,447,1135,401,1135
542,1102,579,1102,579,1135,542,1135
456,1104,507,1104,507,1135,456,1135
575,1106,612,1106,612,1135,575,1135
500,1108,535,1108,535,1135,500,1135
299,1133,319,1133,319,1153,299,1153
712,1135,727,1135,727,1153,712,1153
317,1135,337,1135,337,1157,317,1157
694,1135,714,1135,714,1155,694,1155
335,1137,357,1137,357,1159,335,1159
676,1137,696,1137,696,1159,676,1159
354,1139,377,1139,377,1161,354,1161
656,1139,679,1139,679,1161,656,1161
377,1142,396,1142,396,1164,377,1164
615,1142,637,1142,637,1164,615,1164
637,1142,659,1142,659,1164,637,1164
401,1146,416,1146,416,1166,401,1166
590,1144,615,1144,615,1166,590,1166
434,1146,454,1146,454,1166,434,1166
458,1146,482,1146,482,1168,458,1168
482,1146,504,1146,504,1170,482,1170
507,1146,529,1146,529,1168,507,1168
531,1146,555,1146,555,1170,531,1170
568,1146,590,1146,590,1168,568,1168
302,1170,317,1170,317,1190,302,1190
315,1168,337,1168,337,1192,315,1192
332,1172,354,1172,354,1197,332,1197
350,1175,372,1175,372,1199,350,1199
368,1177,394,1177,394,1203,368,1203
388,1179,412,1179,412,1201,388,1201
412,1179,432,1179,432,1203,412,1203
449,1181,474,1181,474,1205,449,1205
471,1181,537,1181,537,1205,471,1205
542,1181,568,1181,568,1205,542,1205
299,1199,319,1199,319,1221,299,1221
315,1201,335,1201,335,1225,315,1225
332,1203,354,1203,354,1225,332,1225
350,1205,370,1205,370,1230,350,1230
365,1208,388,1208,388,1232,365,1232
388,1210,410,1210,410,1234,388,1234
540,1210,571,1210,571,1239,540,1239
568,1210,601,1210,601,1236,568,1236
599,1210,628,1210,628,1234,599,1234
429,1212,454,1212,454,1236,429,1236
451,1214,476,1214,476,1236,451,1236
474,1214,496,1214,496,1239,474,1239
493,1214,518,1214,518,1239,493,1239
515,1214,537,1214,537,1239,515,1239
297,1234,321,1234,321,1256,297,1256
317,1239,350,1239,350,1263,317,1263
654,1245,668,1245,668,1265,654,1265
665,1245,679,1245,679,1263,665,1263
352,1245,381,1245,381,1267,352,1267
379,1247,392,1247,392,1269,379,1269
643,1247,656,1247,656,1267,643,1267
390,1250,403,1250,403,1269,390,1269
617,1247,645,1247,645,1269,617,1269
399,1250,416,1250,416,1272,399,1272
593,1250,621,1250,621,1274,593,1274
425,1250,483,1254,482,1277,424,1274
534,1254,592,1250,594,1273,536,1277
416,1256,429,1256,429,1269,416,1269
478,1254,533,1254,533,1276,478,1276
296,1260,333,1268,329,1289,292,1282
330,1269,365,1269,365,1294,330,1294
366,1273,407,1276,405,1301,364,1298
460,1280,478,1280,478,1305,460,1305
407,1283,425,1283,425,1305,407,1305
489,1285,502,1285,502,1305,489,1305
500,1285,515,1285,515,1305,500,1305
476,1287,489,1287,489,1305,476,1305
520,1287,546,1287,546,1305,520,1305
