536,359,604,364,601,396,533,391
449,374,511,374,511,407,449,407
617,379,648,379,648,407,617,407
467,443,498,443,498,476,467,476
493,445,546,445,546,478,493,478
544,447,606,447,606,480,544,480
601,449,634,449,634,482,601,482
437,488,717,551,667,775,387,713
374,758,396,758,396,784,374,784
438,811,469,811,469,835,438,835
597,822,626,822,626,848,597,848
518,833,548,833,548,862,518,862
332,875,354,875,354,890,332,890
354,875,372,875,372,895,354,895
370,884,392,884,392,899,370,899
394,884,421,884,421,903,394,903
425,888,458,888,458,908,425,908
657,895,731,886,733,904,659,914
456,897,476,897,476,912,456,912
630,897,656,897,656,914,630,914
474,899,487,899,487,914,474,914
485,899,496,899,496,912,485,912
493,899,507,899,507,914,493,914
526,899,571,899,571,917,526,917
619,899,632,899,632,914,619,914
509,899,529,899,529,914,509,914
573,901,586,901,586,919,573,919
584,901,597,901,597,917,584,917
595,901,617,901,617,917,595,917
374,908,396,908,396,923,374,923
394,910,407,910,407,925,394,925
410,914,429,914,429,930,410,930
427,917,456,917,456,932,427,932
454,917,467,917,467,934,454,934
465,919,485,919,485,934,465,934
487,917,531,917,531,936,487,936
648,919,685,919,685,936,648,936
617,921,643,921,643,939,617,939
535,923,553,923,553,939,535,939
595,923,604,923,604,936,595,936
551,925,562,925,562,939,551,939
559,925,577,925,577,939,559,939
575,925,599,925,599,939,575,939
604,925,615,925,615,939,604,939
427,1005,465,1005,465,1047,427,1047
460,1009,502,1009,502,1051,460,1051
498,1011,559,1011,559,1053,498,1053
590,1011,630,1011,630,1051,590,1051
553,1014,595,1014,595,1053,553,1053
410,1051,427,1051,427,1075,410,1075
423,1053,443,1053,443,1075,423,1075
447,1058,469,1058,469,1082,447,1082
465,1062,500,1062,500,1086,465,1086
504,1062,522,1062,522,1086,504,1086
520,1062,537,1062,537,1089,520,1089
540,1062,573,1062,573,1089,540,1089
630,1062,648,1062,648,1082,630,1082
571,1064,588,1064,588,1086,571,1086
584,1064,621,1064,621,1089,584,1089
617,1064,634,1064,634,1084,617,1084
471,1106,493,1106,493,1126,471,1126
489,1108,509,1108,509,1126,489,1126
507,1108,526,1108,526,1128,507,1128
522,1108,544,1108,544,1131,522,1131
540,1108,579,1108,579,1128,540,1128
463,1193,512,1198,511,1217,461,1212
509,1199,526,1199,526,1216,509,1216
531,1201,577,1201,577,1216,531,1216
493,1219,509,1219,509,1239,493,1239
507,1221,520,1221,520,1239,507,1239
515,1219,533,1219,533,1241,515,1241
531,1223,546,1223,546,1245,531,1245
425,1269,447,1269,447,1289,425,1289
443,1272,462,1272,462,1291,443,1291
458,1272,491,1272,491,1298,458,1298
559,1274,595,1274,595,1298,559,1298
593,1276,606,1276,606,1294,593,1294
542,1276,562,1276,562,1298,542,1298
496,1278,522,1278,522,1298,496,1298
526,1278,546,1278,546,1298,526,1298
493,1353,557,1353,557,1408,493,1408
