974,44,1009,44,1009,68,974,68
870,48,899,48,899,63,870,63
945,48,956,48,956,66,945,66
897,50,948,50,948,66,897,66
954,50,967,50,967,68,954,68
527,119,553,117,556,160,531,162
531,156,555,156,555,218,531,218
418,182,568,182,568,522,418,522
436,555,458,555,458,590,436,590
465,557,485,557,485,590,465,590
392,559,405,559,405,573,392,573
496,557,579,557,579,626,496,626
385,571,405,571,405,610,385,610
438,586,458,586,458,623,438,623
465,586,485,586,485,606,465,606
412,588,432,588,432,623,412,623
465,606,485,606,485,643,465,643
388,608,405,608,405,626,388,626
542,610,582,610,582,641,542,641
388,621,405,621,405,643,388,643
496,619,537,619,537,727,496,727
412,623,432,623,432,661,412,661
438,623,460,623,460,676,438,676
540,637,582,637,582,718,540,718
464,644,486,642,489,694,467,695
385,645,407,645,407,714,385,714
414,656,432,656,432,709,414,709
443,674,456,674,456,701,443,701
467,696,487,696,487,754,467,754
443,703,456,703,456,736,443,736
416,707,429,707,429,747,416,747
388,714,407,714,407,754,388,754
537,718,588,718,588,784,537,784
494,721,583,717,590,857,501,861
440,731,458,731,458,758,440,758
414,745,432,745,432,762,414,762
388,747,407,747,407,784,388,784
467,751,489,751,489,787,467,787
440,756,462,756,462,773,440,773
414,758,434,758,434,780,414,780
440,778,460,778,460,798,440,798
542,778,586,778,586,809,542,809
414,780,434,780,434,817,414,817
467,789,489,789,489,811,467,811
388,791,407,791,407,813,388,813
440,793,460,793,460,815,440,815
467,804,489,804,489,828,467,828
388,809,407,809,407,846,388,846
440,813,462,813,462,890,440,890
414,815,434,815,434,857,414,857
467,828,489,828,489,868,467,868
388,848,407,848,407,903,388,903
416,853,434,853,434,910,416,910
544,853,590,853,590,994,544,994
469,864,489,864,489,903,469,903
500,862,544,862,544,934,500,934
443,888,462,888,462,945,443,945
469,901,489,901,489,943,469,943
383,908,407,908,407,963,383,963
414,910,436,910,436,970,414,970
500,928,546,928,546,967,500,967
469,943,491,943,491,1022,469,1022
443,948,465,948,465,1007,443,1007
390,963,403,963,403,989,390,989
414,965,436,965,436,1005,414,1005
502,965,551,965,551,1053,502,1053
388,992,407,992,407,1009,388,1009
388,1005,407,1005,407,1051,388,1051
414,1005,436,1005,436,1047,414,1047
443,1007,465,1007,465,1082,443,1082
471,1020,493,1020,493,1062,471,1062
388,1045,410,1045,410,1078,388,1078
416,1047,436,1047,436,1069,416,1069
471,1058,493,1058,493,1097,471,1097
416,1067,438,1067,438,1106,416,1106
533,1119,557,1119,557,1177,533,1177
535,1172,562,1172,562,1208,535,1208
537,1208,557,1208,557,1232,537,1232
540,1230,557,1230,557,1254,540,1254
537,1285,566,1285,566,1325,537,1325
540,1322,568,1322,568,1364,540,1364
