559,443,608,443,608,507,559,507
601,445,654,445,654,509,601,509
515,460,557,460,557,513,515,513
645,467,692,467,692,522,645,522
443,471,520,471,520,551,443,551
683,502,718,502,718,546,683,546
661,773,694,773,694,815,661,815
471,778,515,778,515,826,471,826
628,778,665,778,665,831,628,831
511,789,562,789,562,848,511,848
597,791,634,791,634,839,597,839
557,795,599,795,599,844,557,844
271,917,407,917,407,1058,271,1058
396,930,502,930,502,1058,396,1058
556,935,600,946,573,1055,529,1043
502,936,564,945,547,1058,486,1049
579,943,639,943,639,1049,579,1049
665,952,725,952,725,1049,665,1049
645,943,696,960,663,1058,612,1041
