670,943,703,943,703,972,670,972
696,943,716,943,716,967,696,967
712,943,769,943,769,967,712,967
765,943,809,943,809,967,765,967
809,945,822,945,822,970,809,970
209,945,277,945,277,972,209,972
273,945,299,945,299,974,273,974
295,945,317,945,317,972,295,972
335,945,361,945,361,972,335,972
401,945,423,945,423,970,401,970
429,945,454,945,454,972,429,972
478,945,502,945,502,970,478,970
498,945,522,945,522,970,498,970
152,1027,169,1027,169,1056,152,1056
672,1040,767,1040,767,1093,672,1093
762,1040,809,1040,809,1089,762,1089
394,1042,445,1042,445,1093,394,1093
440,1042,489,1042,489,1093,440,1093
509,1042,559,1042,559,1093,509,1093
555,1042,606,1042,606,1095,555,1095
601,1042,650,1042,650,1091,601,1091
154,1056,169,1056,169,1069,154,1069
154,1069,169,1069,169,1080,154,1080
154,1080,169,1080,169,1091,154,1091
154,1089,169,1089,169,1102,154,1102
154,1100,169,1100,169,1111,154,1111
731,1104,762,1104,762,1137,731,1137
758,1104,791,1104,791,1137,758,1137
154,1108,169,1108,169,1122,154,1122
661,1106,692,1106,692,1139,661,1139
703,1106,736,1106,736,1137,703,1137
429,1108,465,1108,465,1139,429,1139
460,1108,493,1108,493,1142,460,1142
491,1108,522,1108,522,1137,491,1137
520,1108,551,1108,551,1137,520,1137
562,1108,593,1108,593,1137,562,1137
588,1108,621,1108,621,1139,588,1139
632,1108,663,1108,663,1139,632,1139
403,1111,434,1111,434,1139,403,1139
154,1122,169,1122,169,1181,154,1181
562,1142,593,1142,593,1177,562,1177
590,1142,623,1142,623,1175,590,1175
632,1142,663,1142,663,1175,632,1175
674,1142,705,1142,705,1175,674,1175
703,1142,734,1142,734,1175,703,1175
731,1142,765,1142,765,1175,731,1175
760,1142,798,1142,798,1172,760,1172
405,1144,465,1144,465,1177,405,1177
460,1144,493,1144,493,1177,460,1177
489,1144,522,1144,522,1177,489,1177
533,1146,566,1146,566,1175,533,1175
264,1208,286,1208,286,1232,264,1232
282,1208,302,1208,302,1232,282,1232
299,1208,317,1208,317,1232,299,1232
315,1208,335,1208,335,1232,315,1232
350,1210,365,1210,365,1232,350,1232
361,1208,381,1208,381,1232,361,1232
377,1208,396,1208,396,1232,377,1232
394,1208,414,1208,414,1232,394,1232
246,1210,266,1210,266,1232,246,1232
330,1210,350,1210,350,1232,330,1232
410,1210,427,1210,427,1232,410,1232
339,1331,390,1331,390,1362,339,1362
385,1331,405,1331,405,1362,385,1362
438,1331,458,1331,458,1358,438,1358
478,1333,493,1333,493,1360,478,1360
491,1331,511,1331,511,1362,491,1362
509,1331,529,1331,529,1362,509,1362
526,1331,544,1331,544,1362,526,1362
542,1331,562,1331,562,1360,542,1360
559,1331,579,1331,579,1360,559,1360
244,1333,266,1333,266,1360,244,1360
262,1333,279,1333,279,1358,262,1358
275,1333,297,1333,297,1360,275,1360
319,1333,341,1333,341,1362,319,1362
403,1333,423,1333,423,1362,403,1362
421,1333,440,1333,440,1362,421,1362
456,1333,478,1333,478,1358,456,1358
577,1333,599,1333,599,1355,577,1355
